err,generation,time,N_dims,n_population_ratio,n_population,num_parents_mating_ratio,num_parents_mating,elitism_ratio,n_elitism,seed,passing,counter
0.06827914067477221,150,0.13004779815673828,5,1.0,5,0.5,2,0.5,1,2306406,"[True, True, True]",170
0.014871114808690663,183,0.1452791690826416,5,1.0,5,0.5,2,0.5,1,98,"[True, True, True]",203
0.06635811658406798,137,0.113006591796875,5,1.0,5,0.5,2,0.5,1,12471,"[True, True, True]",157
0.1070805362089612,171,0.14484047889709473,5,1.0,5,0.5,2,0.5,1,41274,"[True, True, True]",191
0.0631345866166447,133,0.11847805976867676,5,1.0,5,0.5,2,0.5,1,5328,"[True, True, True]",153
0.10934144046784729,129,0.1072385311126709,5,1.0,5,0.5,2,0.5,1,1247,"[True, True, True]",149
0.03819404601247083,154,0.12497591972351074,5,1.0,5,0.5,2,0.5,1,125732,"[True, True, True]",174
0.1439475792075693,189,0.15109562873840332,5,1.0,5,0.5,2,0.5,1,31253,"[True, True, True]",209
0.06357179097948061,205,0.13819098472595215,5,1.0,5,0.5,2,1.0,2,42,"[True, True, True]",225
0.12614033582206657,164,0.10625386238098145,5,1.0,5,0.5,2,1.0,2,18,"[True, True, True]",184
0.07631991024402028,204,0.12878656387329102,5,1.0,5,0.5,2,1.0,2,2306406,"[True, True, True]",224
0.06278937572381167,184,0.12093305587768555,5,1.0,5,0.5,2,1.0,2,98,"[True, True, True]",204
0.15614384083995728,144,0.09402823448181152,5,1.0,5,0.5,2,1.0,2,12471,"[True, True, True]",164
0.03209111208823007,144,0.09438109397888184,5,1.0,5,0.5,2,1.0,2,41274,"[True, True, True]",164
0.09713901478758084,183,0.11574888229370117,5,1.0,5,0.5,2,1.0,2,5328,"[True, True, True]",203
0.1217436745481287,135,0.08879947662353516,5,1.0,5,0.5,2,1.0,2,1247,"[True, True, True]",155
0.0922802530005572,156,0.10439705848693848,5,1.0,5,0.5,2,1.0,2,125732,"[True, True, True]",176
0.016053828981637507,251,0.1550149917602539,5,1.0,5,0.5,2,1.0,2,31253,"[True, True, True]",271
0.07367159649836581,70,0.1174471378326416,5,2.0,10,0.1,2,0.0,0,42,"[True, True, True]",90
0.028005426259721574,73,0.12116432189941406,5,2.0,10,0.1,2,0.0,0,18,"[True, True, True]",93
0.02544373685124077,122,0.1932392120361328,5,2.0,10,0.1,2,0.0,0,2306406,"[True, True, True]",142
0.039768657921979006,73,0.1287062168121338,5,2.0,10,0.1,2,0.0,0,98,"[True, True, True]",93
0.02983098733368438,152,0.23323655128479004,5,2.0,10,0.1,2,0.0,0,12471,"[True, True, True]",172
0.028479017594352115,149,0.22872567176818848,5,2.0,10,0.1,2,0.0,0,41274,"[True, True, True]",169
0.03586704006699109,96,0.15197134017944336,5,2.0,10,0.1,2,0.0,0,5328,"[True, True, True]",116
0.049378613780928546,83,0.13850617408752441,5,2.0,10,0.1,2,0.0,0,1247,"[True, True, True]",103
0.03541813726245062,57,0.10230422019958496,5,2.0,10,0.1,2,0.0,0,125732,"[True, True, True]",77
0.05161350047162178,78,0.1367189884185791,5,2.0,10,0.1,2,0.0,0,31253,"[True, True, True]",98
0.033143506132236905,96,0.17419743537902832,5,2.0,10,0.1,2,0.5,1,42,"[True, True, True]",116
0.07213848781960544,90,0.16565155982971191,5,2.0,10,0.1,2,0.5,1,18,"[True, True, True]",110
0.013566604979968797,132,0.23167753219604492,5,2.0,10,0.1,2,0.5,1,2306406,"[True, True, True]",152
0.050604714099016616,78,0.1469554901123047,5,2.0,10,0.1,2,0.5,1,98,"[True, True, True]",98
0.05775585014600934,99,0.17440152168273926,5,2.0,10,0.1,2,0.5,1,12471,"[True, True, True]",119
0.012719905183127362,139,0.25434255599975586,5,2.0,10,0.1,2,0.5,1,41274,"[True, True, True]",159
0.017338654907169196,166,0.27793169021606445,5,2.0,10,0.1,2,0.5,1,5328,"[True, True, True]",186
0.0480742107177106,64,0.12555861473083496,5,2.0,10,0.1,2,0.5,1,1247,"[True, True, True]",84
0.04251592268212665,58,0.12177586555480957,5,2.0,10,0.1,2,0.5,1,125732,"[True, True, True]",78
0.03087139473358539,79,0.15261411666870117,5,2.0,10,0.1,2,0.5,1,31253,"[True, True, True]",99
0.02713934785872232,106,0.1671440601348877,5,2.0,10,0.1,2,1.0,2,42,"[True, True, True]",126
0.02409439567706001,96,0.16422033309936523,5,2.0,10,0.1,2,1.0,2,18,"[True, True, True]",116
0.04252072374427757,60,0.10579729080200195,5,2.0,10,0.1,2,1.0,2,2306406,"[True, True, True]",80
0.01538956458560542,109,0.1727306842803955,5,2.0,10,0.1,2,1.0,2,98,"[True, True, True]",129
0.023362473380519725,108,0.17351412773132324,5,2.0,10,0.1,2,1.0,2,12471,"[True, True, True]",128
0.051101555275472076,120,0.1891460418701172,5,2.0,10,0.1,2,1.0,2,41274,"[True, True, True]",140
0.053634129323388624,95,0.15973544120788574,5,2.0,10,0.1,2,1.0,2,5328,"[True, True, True]",115
0.031461601813721415,83,0.1367032527923584,5,2.0,10,0.1,2,1.0,2,1247,"[True, True, True]",103
0.03541813726245062,57,0.10266447067260742,5,2.0,10,0.1,2,1.0,2,125732,"[True, True, True]",77
0.05161350047162178,78,0.13077974319458008,5,2.0,10,0.1,2,1.0,2,31253,"[True, True, True]",98
0.031112685731878944,141,0.21101927757263184,5,2.0,10,0.2,2,0.0,0,42,"[True, True, True]",161
0.029923718182987388,102,0.15921854972839355,5,2.0,10,0.2,2,0.0,0,18,"[True, True, True]",122
0.015933733818742232,75,0.13430166244506836,5,2.0,10,0.2,2,0.0,0,2306406,"[True, True, True]",95
0.02787809005623639,73,0.1217198371887207,5,2.0,10,0.2,2,0.0,0,98,"[True, True, True]",93
0.02983098733368438,152,0.22871780395507812,5,2.0,10,0.2,2,0.0,0,12471,"[True, True, True]",172
0.028479017594352115,149,0.22004055976867676,5,2.0,10,0.2,2,0.0,0,41274,"[True, True, True]",169
0.03586704006699109,96,0.15000605583190918,5,2.0,10,0.2,2,0.0,0,5328,"[True, True, True]",116
0.049378613780928546,83,0.14122390747070312,5,2.0,10,0.2,2,0.0,0,1247,"[True, True, True]",103
0.03541813726245062,57,0.10836982727050781,5,2.0,10,0.2,2,0.0,0,125732,"[True, True, True]",77
0.05161350047162178,78,0.12873601913452148,5,2.0,10,0.2,2,0.0,0,31253,"[True, True, True]",98
0.033143506132236905,96,0.17241621017456055,5,2.0,10,0.2,2,0.5,1,42,"[True, True, True]",116
0.07213848781960544,90,0.16134953498840332,5,2.0,10,0.2,2,0.5,1,18,"[True, True, True]",110
0.013566604979968797,132,0.2223656177520752,5,2.0,10,0.2,2,0.5,1,2306406,"[True, True, True]",152
0.050604714099016616,78,0.14670538902282715,5,2.0,10,0.2,2,0.5,1,98,"[True, True, True]",98
0.05775585014600934,99,0.18518590927124023,5,2.0,10,0.2,2,0.5,1,12471,"[True, True, True]",119
0.012719905183127362,139,0.23259615898132324,5,2.0,10,0.2,2,0.5,1,41274,"[True, True, True]",159
0.017338654907169196,166,0.2705373764038086,5,2.0,10,0.2,2,0.5,1,5328,"[True, True, True]",186
0.0480742107177106,64,0.12298107147216797,5,2.0,10,0.2,2,0.5,1,1247,"[True, True, True]",84
0.04251592268212665,58,0.12185525894165039,5,2.0,10,0.2,2,0.5,1,125732,"[True, True, True]",78
0.03087139473358539,79,0.15079069137573242,5,2.0,10,0.2,2,0.5,1,31253,"[True, True, True]",99
0.02713934785872232,106,0.16727352142333984,5,2.0,10,0.2,2,1.0,2,42,"[True, True, True]",126
0.02409439567706001,96,0.15455245971679688,5,2.0,10,0.2,2,1.0,2,18,"[True, True, True]",116
0.04252072374427757,60,0.10781097412109375,5,2.0,10,0.2,2,1.0,2,2306406,"[True, True, True]",80
0.01538956458560542,109,0.17501425743103027,5,2.0,10,0.2,2,1.0,2,98,"[True, True, True]",129
0.023362473380519725,108,0.17014741897583008,5,2.0,10,0.2,2,1.0,2,12471,"[True, True, True]",128
0.051101555275472076,120,0.2021961212158203,5,2.0,10,0.2,2,1.0,2,41274,"[True, True, True]",140
0.053634129323388624,95,0.15483856201171875,5,2.0,10,0.2,2,1.0,2,5328,"[True, True, True]",115
0.031461601813721415,83,0.14106130599975586,5,2.0,10,0.2,2,1.0,2,1247,"[True, True, True]",103
0.03541813726245062,57,0.10396218299865723,5,2.0,10,0.2,2,1.0,2,125732,"[True, True, True]",77
0.05161350047162178,78,0.13091301918029785,5,2.0,10,0.2,2,1.0,2,31253,"[True, True, True]",98
0.06190876900389973,206,0.20217394828796387,5,2.0,10,0.5,5,0.0,0,42,"[True, True, True]",226
0.039759074054475846,192,0.19504523277282715,5,2.0,10,0.5,5,0.0,0,18,"[True, True, True]",212
0.049265272823041585,187,0.1838822364807129,5,2.0,10,0.5,5,0.0,0,2306406,"[True, True, True]",207
0.07757104714283436,86,0.10125231742858887,5,2.0,10,0.5,5,0.0,0,98,"[True, True, True]",106
0.08359680515354613,210,0.21613597869873047,5,2.0,10,0.5,5,0.0,0,12471,"[True, True, True]",230
0.1650390626396429,210,0.20314502716064453,5,2.0,10,0.5,5,0.0,0,41274,"[True, True, True]",230
0.09922166767267984,101,0.11570930480957031,5,2.0,10,0.5,5,0.0,0,5328,"[True, True, True]",121
0.07655781575197153,131,0.14608335494995117,5,2.0,10,0.5,5,0.0,0,1247,"[True, True, True]",151
0.08331181358557832,141,0.14114761352539062,5,2.0,10,0.5,5,0.0,0,125732,"[True, True, True]",161
0.08977952678911459,105,0.11011767387390137,5,2.0,10,0.5,5,0.0,0,31253,"[True, True, True]",125
0.02846736694079025,100,0.16296648979187012,5,2.0,10,0.5,5,0.5,2,42,"[True, True, True]",120
0.0183233953991973,80,0.13292908668518066,5,2.0,10,0.5,5,0.5,2,18,"[True, True, True]",100
0.05610002014723067,90,0.14614415168762207,5,2.0,10,0.5,5,0.5,2,2306406,"[True, True, True]",110
0.08977887057818527,118,0.19097042083740234,5,2.0,10,0.5,5,0.5,2,98,"[True, True, True]",138
0.03995698031094651,148,0.2245340347290039,5,2.0,10,0.5,5,0.5,2,12471,"[True, True, True]",168
0.050249490493085205,157,0.23342108726501465,5,2.0,10,0.5,5,0.5,2,41274,"[True, True, True]",177
0.14781297084670475,56,0.10297369956970215,5,2.0,10,0.5,5,0.5,2,5328,"[True, True, True]",76
0.04769303340695852,110,0.17516160011291504,5,2.0,10,0.5,5,0.5,2,1247,"[True, True, True]",130
0.03579626048782966,83,0.14307713508605957,5,2.0,10,0.5,5,0.5,2,125732,"[True, True, True]",103
0.03957401442075965,107,0.1678612232208252,5,2.0,10,0.5,5,0.5,2,31253,"[True, True, True]",127
0.07459814665897625,99,0.10677695274353027,5,2.0,10,0.5,5,1.0,5,42,"[True, True, True]",119
0.02223738537600484,132,0.1351628303527832,5,2.0,10,0.5,5,1.0,5,18,"[True, True, True]",152
0.1315695248143931,116,0.12817931175231934,5,2.0,10,0.5,5,1.0,5,2306406,"[True, True, True]",136
0.026517228389045227,175,0.1739177703857422,5,2.0,10,0.5,5,1.0,5,98,"[True, True, True]",195
0.06439644113517234,187,0.19799423217773438,5,2.0,10,0.5,5,1.0,5,12471,"[True, True, True]",207
0.06977598766689937,192,0.18836188316345215,5,2.0,10,0.5,5,1.0,5,41274,"[True, True, True]",212
0.047848232463908784,90,0.10349845886230469,5,2.0,10,0.5,5,1.0,5,5328,"[True, True, True]",110
0.14522646337409903,90,0.09876012802124023,5,2.0,10,0.5,5,1.0,5,1247,"[True, True, True]",110
0.0805261572340049,93,0.10527372360229492,5,2.0,10,0.5,5,1.0,5,125732,"[True, True, True]",113
0.05541724641857203,153,0.16124653816223145,5,2.0,10,0.5,5,1.0,5,31253,"[True, True, True]",173
0.009223730770313012,143,0.44915032386779785,5,4.0,20,0.1,2,0.0,0,42,"[True, True, True]",163
0.010641714318498698,60,0.23090314865112305,5,4.0,20,0.1,2,0.0,0,18,"[True, True, True]",80
0.01933926449701838,71,0.263094425201416,5,4.0,20,0.1,2,0.0,0,2306406,"[True, True, True]",91
0.012577962617319081,92,0.31310510635375977,5,4.0,20,0.1,2,0.0,0,98,"[True, True, True]",112
0.026249480109745586,67,0.2491929531097412,5,4.0,20,0.1,2,0.0,0,12471,"[True, True, True]",87
0.017323269049516636,113,0.36774706840515137,5,4.0,20,0.1,2,0.0,0,41274,"[True, True, True]",133
0.014359664246798949,59,0.2267167568206787,5,4.0,20,0.1,2,0.0,0,5328,"[True, True, True]",79
0.010157201595845003,123,0.40118408203125,5,4.0,20,0.1,2,0.0,0,1247,"[True, True, True]",143
0.011914603205329267,66,0.2426619529724121,5,4.0,20,0.1,2,0.0,0,125732,"[True, True, True]",86
0.01647113358341441,98,0.3510630130767822,5,4.0,20,0.1,2,0.0,0,31253,"[True, True, True]",118
0.024351090860460275,57,0.22805380821228027,5,4.0,20,0.1,2,0.5,1,42,"[True, True, True]",77
0.007785646818986827,57,0.23061537742614746,5,4.0,20,0.1,2,0.5,1,18,"[True, True, True]",77
0.013327029434327906,102,0.36812520027160645,5,4.0,20,0.1,2,0.5,1,2306406,"[True, True, True]",122
0.014390494843648155,91,0.33866286277770996,5,4.0,20,0.1,2,0.5,1,98,"[True, True, True]",111
0.036383127186370726,71,0.2770698070526123,5,4.0,20,0.1,2,0.5,1,12471,"[True, True, True]",91
0.029548841485043935,92,0.3459000587463379,5,4.0,20,0.1,2,0.5,1,41274,"[True, True, True]",112
0.007956007578873943,122,0.44556140899658203,5,4.0,20,0.1,2,0.5,1,5328,"[True, True, True]",142
0.03842045092551427,76,0.293626070022583,5,4.0,20,0.1,2,0.5,1,1247,"[True, True, True]",96
0.015645008314310954,69,0.2701432704925537,5,4.0,20,0.1,2,0.5,1,125732,"[True, True, True]",89
0.022638306515642706,71,0.27864694595336914,5,4.0,20,0.1,2,0.5,1,31253,"[True, True, True]",91
0.01677093378942481,73,0.2799394130706787,5,4.0,20,0.1,2,1.0,2,42,"[True, True, True]",93
0.010171733557852822,81,0.3000032901763916,5,4.0,20,0.1,2,1.0,2,18,"[True, True, True]",101
0.0081427368126717,80,0.3053863048553467,5,4.0,20,0.1,2,1.0,2,2306406,"[True, True, True]",100
0.03305035968040315,56,0.22550034523010254,5,4.0,20,0.1,2,1.0,2,98,"[True, True, True]",76
0.03565176610188133,55,0.2149503231048584,5,4.0,20,0.1,2,1.0,2,12471,"[True, True, True]",75
0.008315075612513375,89,0.3141477108001709,5,4.0,20,0.1,2,1.0,2,41274,"[True, True, True]",109
0.027895375913987042,68,0.25107836723327637,5,4.0,20,0.1,2,1.0,2,5328,"[True, True, True]",88
0.029166067583020684,46,0.18538570404052734,5,4.0,20,0.1,2,1.0,2,1247,"[True, True, True]",66
0.011384093390975049,96,0.34150147438049316,5,4.0,20,0.1,2,1.0,2,125732,"[True, True, True]",116
0.012310056675879743,56,0.21437621116638184,5,4.0,20,0.1,2,1.0,2,31253,"[True, True, True]",76
0.022826001219144798,124,0.37622499465942383,5,4.0,20,0.2,4,0.0,0,42,"[True, True, True]",144
0.020335689109661974,68,0.22410249710083008,5,4.0,20,0.2,4,0.0,0,18,"[True, True, True]",88
0.011371504968353789,106,0.3152801990509033,5,4.0,20,0.2,4,0.0,0,2306406,"[True, True, True]",126
0.025740701047476083,94,0.2961258888244629,5,4.0,20,0.2,4,0.0,0,98,"[True, True, True]",114
0.02209170882187256,82,0.2539956569671631,5,4.0,20,0.2,4,0.0,0,12471,"[True, True, True]",102
0.040830165449710874,72,0.23079133033752441,5,4.0,20,0.2,4,0.0,0,41274,"[True, True, True]",92
0.01376599900672442,92,0.28374147415161133,5,4.0,20,0.2,4,0.0,0,5328,"[True, True, True]",112
0.03904590831129163,45,0.19022417068481445,5,4.0,20,0.2,4,0.0,0,1247,"[True, True, True]",65
0.012235986597732042,72,0.2514028549194336,5,4.0,20,0.2,4,0.0,0,125732,"[True, True, True]",92
0.01271451561797735,108,0.3325932025909424,5,4.0,20,0.2,4,0.0,0,31253,"[True, True, True]",128
0.014064299410665566,67,0.2592051029205322,5,4.0,20,0.2,4,0.5,2,42,"[True, True, True]",87
0.014984521309697206,77,0.29820919036865234,5,4.0,20,0.2,4,0.5,2,18,"[True, True, True]",97
0.00970078345127084,117,0.4159247875213623,5,4.0,20,0.2,4,0.5,2,2306406,"[True, True, True]",137
0.0242554012221379,108,0.3727090358734131,5,4.0,20,0.2,4,0.5,2,98,"[True, True, True]",128
0.02414193316743395,80,0.3151834011077881,5,4.0,20,0.2,4,0.5,2,12471,"[True, True, True]",100
0.026928306334383565,126,0.42235422134399414,5,4.0,20,0.2,4,0.5,2,41274,"[True, True, True]",146
0.006915963221998341,120,0.43306756019592285,5,4.0,20,0.2,4,0.5,2,5328,"[True, True, True]",140
0.03177477878193305,43,0.1903076171875,5,4.0,20,0.2,4,0.5,2,1247,"[True, True, True]",63
0.016997012779647293,108,0.3812408447265625,5,4.0,20,0.2,4,0.5,2,125732,"[True, True, True]",128
0.023350188980178963,69,0.26921916007995605,5,4.0,20,0.2,4,0.5,2,31253,"[True, True, True]",89
0.031725879273865,92,0.28487491607666016,5,4.0,20,0.2,4,1.0,4,42,"[True, True, True]",112
0.016274960240764948,72,0.2402632236480713,5,4.0,20,0.2,4,1.0,4,18,"[True, True, True]",92
0.014487789558656376,137,0.41829681396484375,5,4.0,20,0.2,4,1.0,4,2306406,"[True, True, True]",157
0.023451987579759605,77,0.2529749870300293,5,4.0,20,0.2,4,1.0,4,98,"[True, True, True]",97
0.01020988483486389,120,0.35442233085632324,5,4.0,20,0.2,4,1.0,4,12471,"[True, True, True]",140
0.021498411233550924,59,0.20109272003173828,5,4.0,20,0.2,4,1.0,4,41274,"[True, True, True]",79
0.022845314081837726,87,0.2798328399658203,5,4.0,20,0.2,4,1.0,4,5328,"[True, True, True]",107
0.05348480270626636,47,0.17313575744628906,5,4.0,20,0.2,4,1.0,4,1247,"[True, True, True]",67
0.020347827027446135,87,0.27002596855163574,5,4.0,20,0.2,4,1.0,4,125732,"[True, True, True]",107
0.03229821471841394,76,0.24616241455078125,5,4.0,20,0.2,4,1.0,4,31253,"[True, True, True]",96
0.06510769967706179,135,0.26181864738464355,5,4.0,20,0.5,10,0.0,0,42,"[True, True, True]",155
0.04597120926279008,99,0.20486164093017578,5,4.0,20,0.5,10,0.0,0,18,"[True, True, True]",119
0.09094442238912409,107,0.20908498764038086,5,4.0,20,0.5,10,0.0,0,2306406,"[True, True, True]",127
0.04542112926253664,148,0.2744414806365967,5,4.0,20,0.5,10,0.0,0,98,"[True, True, True]",168
0.06224902407732994,103,0.21959519386291504,5,4.0,20,0.5,10,0.0,0,12471,"[True, True, True]",123
0.07363075971986258,104,0.2043907642364502,5,4.0,20,0.5,10,0.0,0,41274,"[True, True, True]",124
0.049767718644637256,131,0.24976015090942383,5,4.0,20,0.5,10,0.0,0,5328,"[True, True, True]",151
0.047043111878967245,132,0.25044822692871094,5,4.0,20,0.5,10,0.0,0,1247,"[True, True, True]",152
0.04749790039627284,131,0.261122465133667,5,4.0,20,0.5,10,0.0,0,125732,"[True, True, True]",151
0.05377388858662616,121,0.23319411277770996,5,4.0,20,0.5,10,0.0,0,31253,"[True, True, True]",141
0.028828669897981374,131,0.3727259635925293,5,4.0,20,0.5,10,0.5,5,42,"[True, True, True]",151
0.02023272669366889,135,0.3816108703613281,5,4.0,20,0.5,10,0.5,5,18,"[True, True, True]",155
0.05303737563874057,63,0.20683670043945312,5,4.0,20,0.5,10,0.5,5,2306406,"[True, True, True]",83
0.0559549658263891,63,0.2064502239227295,5,4.0,20,0.5,10,0.5,5,98,"[True, True, True]",83
0.04449755069914939,103,0.29685163497924805,5,4.0,20,0.5,10,0.5,5,12471,"[True, True, True]",123
0.032020374843904915,86,0.26019287109375,5,4.0,20,0.5,10,0.5,5,41274,"[True, True, True]",106
0.026496826114089735,110,0.31920814514160156,5,4.0,20,0.5,10,0.5,5,5328,"[True, True, True]",130
0.03173604812900355,61,0.19543910026550293,5,4.0,20,0.5,10,0.5,5,1247,"[True, True, True]",81
0.12982545890789304,74,0.225236177444458,5,4.0,20,0.5,10,0.5,5,125732,"[True, True, True]",94
0.04990471628862198,54,0.17894935607910156,5,4.0,20,0.5,10,0.5,5,31253,"[True, True, True]",74
0.05856970512255062,130,0.2731659412384033,5,4.0,20,0.5,10,1.0,10,42,"[True, True, True]",150
0.04807189678476124,104,0.2126328945159912,5,4.0,20,0.5,10,1.0,10,18,"[True, True, True]",124
0.028998057494041746,152,0.2918379306793213,5,4.0,20,0.5,10,1.0,10,2306406,"[True, True, True]",172
0.08100516499097703,148,0.2870056629180908,5,4.0,20,0.5,10,1.0,10,98,"[True, True, True]",168
0.06224902407732994,103,0.2200758457183838,5,4.0,20,0.5,10,1.0,10,12471,"[True, True, True]",123
0.07363075971986258,104,0.20902109146118164,5,4.0,20,0.5,10,1.0,10,41274,"[True, True, True]",124
0.049767718644637256,131,0.26066160202026367,5,4.0,20,0.5,10,1.0,10,5328,"[True, True, True]",151
0.047043111878967245,132,0.26758790016174316,5,4.0,20,0.5,10,1.0,10,1247,"[True, True, True]",152
0.04749790039627284,131,0.26183056831359863,5,4.0,20,0.5,10,1.0,10,125732,"[True, True, True]",151
0.05377388858662616,121,0.24638867378234863,5,4.0,20,0.5,10,1.0,10,31253,"[True, True, True]",141
0.29886026365003093,389,0.2334754467010498,10,0.2,5,0.1,2,0.0,0,42,"[True, True, True]",409
0.1315784807599022,274,0.16733741760253906,10,0.2,5,0.1,2,0.0,0,18,"[True, True, True]",294
0.07440077860496232,353,0.21710920333862305,10,0.2,5,0.1,2,0.0,0,2306406,"[True, True, True]",373
0.31904191158634443,285,0.17274856567382812,10,0.2,5,0.1,2,0.0,0,98,"[True, True, True]",305
0.24754242902181248,325,0.1938636302947998,10,0.2,5,0.1,2,0.0,0,12471,"[True, True, True]",345
0.14492480363050178,470,0.27355360984802246,10,0.2,5,0.1,2,0.0,0,41274,"[True, True, True]",490
0.13085810323638108,400,0.23352980613708496,10,0.2,5,0.1,2,0.0,0,5328,"[True, True, True]",420
0.10741985184760272,320,0.20664596557617188,10,0.2,5,0.1,2,0.0,0,1247,"[True, True, True]",340
0.30576077755662856,294,0.17639422416687012,10,0.2,5,0.1,2,0.0,0,125732,"[True, True, True]",314
0.09069897166936532,359,0.21105098724365234,10,0.2,5,0.1,2,0.0,0,31253,"[True, True, True]",379
0.1583141311606016,336,0.2567286491394043,10,0.2,5,0.1,2,0.5,1,42,"[True, True, True]",356
0.08931658964032488,284,0.2288222312927246,10,0.2,5,0.1,2,0.5,1,18,"[True, True, True]",304
0.1685310041532525,362,0.28307366371154785,10,0.2,5,0.1,2,0.5,1,2306406,"[True, True, True]",382
0.17630853925700393,365,0.2796304225921631,10,0.2,5,0.1,2,0.5,1,98,"[True, True, True]",385
0.23198041080154602,235,0.19037723541259766,10,0.2,5,0.1,2,0.5,1,12471,"[True, True, True]",255
0.12161209994804814,373,0.2847628593444824,10,0.2,5,0.1,2,0.5,1,41274,"[True, True, True]",393
0.1400430629654411,243,0.202073335647583,10,0.2,5,0.1,2,0.5,1,5328,"[True, True, True]",263
0.1666146622764687,239,0.19040203094482422,10,0.2,5,0.1,2,0.5,1,1247,"[True, True, True]",259
0.12419684516359215,293,0.22909927368164062,10,0.2,5,0.1,2,0.5,1,125732,"[True, True, True]",313
0.27311235793437755,317,0.24366259574890137,10,0.2,5,0.1,2,0.5,1,31253,"[True, True, True]",337
0.15955233320933002,332,0.21200013160705566,10,0.2,5,0.1,2,1.0,2,42,"[True, True, True]",352
0.11193258036250435,416,0.26285600662231445,10,0.2,5,0.1,2,1.0,2,18,"[True, True, True]",436
0.24001380735139133,322,0.2098405361175537,10,0.2,5,0.1,2,1.0,2,2306406,"[True, True, True]",342
0.14557615305107846,273,0.17818951606750488,10,0.2,5,0.1,2,1.0,2,98,"[True, True, True]",293
0.1169503164019237,392,0.24213647842407227,10,0.2,5,0.1,2,1.0,2,12471,"[True, True, True]",412
0.15048112104296588,447,0.27986598014831543,10,0.2,5,0.1,2,1.0,2,41274,"[True, True, True]",467
0.30366379736052507,289,0.1790943145751953,10,0.2,5,0.1,2,1.0,2,5328,"[True, True, True]",309
0.15383248092025215,286,0.1788344383239746,10,0.2,5,0.1,2,1.0,2,1247,"[True, True, True]",306
0.196171747762929,422,0.25823283195495605,10,0.2,5,0.1,2,1.0,2,125732,"[True, True, True]",442
0.08870330531185076,443,0.27205920219421387,10,0.2,5,0.1,2,1.0,2,31253,"[True, True, True]",463
0.21968232507837368,389,0.24194836616516113,10,0.2,5,0.2,2,0.0,0,42,"[True, True, True]",409
0.1315784807599022,274,0.16522002220153809,10,0.2,5,0.2,2,0.0,0,18,"[True, True, True]",294
0.07440077860496232,353,0.20991039276123047,10,0.2,5,0.2,2,0.0,0,2306406,"[True, True, True]",373
0.31904191158634443,285,0.1771070957183838,10,0.2,5,0.2,2,0.0,0,98,"[True, True, True]",305
0.24754242902181248,325,0.19584918022155762,10,0.2,5,0.2,2,0.0,0,12471,"[True, True, True]",345
0.14492480363050178,470,0.28869056701660156,10,0.2,5,0.2,2,0.0,0,41274,"[True, True, True]",490
0.13085810323638108,400,0.24077630043029785,10,0.2,5,0.2,2,0.0,0,5328,"[True, True, True]",420
0.10741985184760272,320,0.19958209991455078,10,0.2,5,0.2,2,0.0,0,1247,"[True, True, True]",340
0.30576077755662856,294,0.17832016944885254,10,0.2,5,0.2,2,0.0,0,125732,"[True, True, True]",314
0.09069897166936532,359,0.22243261337280273,10,0.2,5,0.2,2,0.0,0,31253,"[True, True, True]",379
0.1583141311606016,336,0.2688455581665039,10,0.2,5,0.2,2,0.5,1,42,"[True, True, True]",356
0.08931658964032488,284,0.22812414169311523,10,0.2,5,0.2,2,0.5,1,18,"[True, True, True]",304
0.1685310041532525,362,0.28652238845825195,10,0.2,5,0.2,2,0.5,1,2306406,"[True, True, True]",382
0.17630853925700393,365,0.2873072624206543,10,0.2,5,0.2,2,0.5,1,98,"[True, True, True]",385
0.23198041080154602,235,0.18444252014160156,10,0.2,5,0.2,2,0.5,1,12471,"[True, True, True]",255
0.12161209994804814,373,0.2878296375274658,10,0.2,5,0.2,2,0.5,1,41274,"[True, True, True]",393
0.1400430629654411,243,0.19159293174743652,10,0.2,5,0.2,2,0.5,1,5328,"[True, True, True]",263
0.1666146622764687,239,0.194779634475708,10,0.2,5,0.2,2,0.5,1,1247,"[True, True, True]",259
0.12419684516359215,293,0.22394156455993652,10,0.2,5,0.2,2,0.5,1,125732,"[True, True, True]",313
0.27311235793437755,317,0.2411348819732666,10,0.2,5,0.2,2,0.5,1,31253,"[True, True, True]",337
0.15955233320933002,332,0.20888137817382812,10,0.2,5,0.2,2,1.0,2,42,"[True, True, True]",352
0.11193258036250435,416,0.2583456039428711,10,0.2,5,0.2,2,1.0,2,18,"[True, True, True]",436
0.24001380735139133,322,0.1958606243133545,10,0.2,5,0.2,2,1.0,2,2306406,"[True, True, True]",342
0.14557615305107846,273,0.1675407886505127,10,0.2,5,0.2,2,1.0,2,98,"[True, True, True]",293
0.1169503164019237,392,0.24315524101257324,10,0.2,5,0.2,2,1.0,2,12471,"[True, True, True]",412
0.15048112104296588,447,0.2669060230255127,10,0.2,5,0.2,2,1.0,2,41274,"[True, True, True]",467
0.30366379736052507,289,0.1877152919769287,10,0.2,5,0.2,2,1.0,2,5328,"[True, True, True]",309
0.15383248092025215,286,0.18413567543029785,10,0.2,5,0.2,2,1.0,2,1247,"[True, True, True]",306
0.196171747762929,422,0.2583189010620117,10,0.2,5,0.2,2,1.0,2,125732,"[True, True, True]",442
0.08870330531185076,443,0.2645299434661865,10,0.2,5,0.2,2,1.0,2,31253,"[True, True, True]",463
0.21968232507837368,389,0.22809863090515137,10,0.2,5,0.5,2,0.0,0,42,"[True, True, True]",409
